machine_id,lifespan_class,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],timestamp
MCH-M-01,medium,M,320.0,340.0,1900.0,90.0,13.966,2026-02-01T11:54:20
MCH-M-01,medium,M,320.0,340.0,1900.0,90.0,14.076,2026-02-01T11:54:30
MCH-M-01,medium,M,320.0,340.0,1900.0,90.0,14.188,2026-02-01T11:54:40
MCH-M-01,medium,M,320.0,340.0,1874.036,90.0,14.334,2026-02-01T11:54:50
MCH-M-01,medium,M,320.0,340.0,1844.977,90.0,14.484,2026-02-01T11:55:00
MCH-M-01,medium,M,320.0,340.0,1832.591,90.0,14.545,2026-02-01T11:55:10
MCH-M-01,medium,M,320.0,340.0,1812.59,90.0,14.661,2026-02-01T11:55:20
MCH-M-01,medium,M,320.0,340.0,1784.715,90.0,14.753,2026-02-01T11:55:30
MCH-M-01,medium,M,320.0,340.0,1751.69,90.0,14.869,2026-02-01T11:55:40
MCH-M-01,medium,M,320.0,340.0,1720.53,90.0,15.002,2026-02-01T11:55:50
MCH-M-01,medium,M,320.0,340.0,1701.306,90.0,15.106,2026-02-01T11:56:00
MCH-M-01,medium,M,320.0,340.0,1674.985,90.0,15.242,2026-02-01T11:56:10
MCH-M-01,medium,M,320.0,340.0,1628.086,90.0,15.368,2026-02-01T11:56:20
MCH-M-01,medium,M,320.0,340.0,1603.295,90.0,15.516,2026-02-01T11:56:30
MCH-M-01,medium,M,320.0,340.0,1579.64,90.0,15.601,2026-02-01T11:56:40
MCH-M-01,medium,M,320.0,340.0,1552.63,90.0,15.753,2026-02-01T11:56:50
MCH-M-01,medium,M,320.0,340.0,1526.482,90.0,15.832,2026-02-01T11:57:00
MCH-M-01,medium,M,320.0,340.0,1510.078,90.0,15.916,2026-02-01T11:57:10
MCH-M-01,medium,M,320.0,340.0,1494.767,90.0,16.038,2026-02-01T11:57:20
MCH-M-01,medium,M,320.0,340.0,1462.001,90.0,16.157,2026-02-01T11:57:30
MCH-M-01,medium,M,320.0,340.0,1439.295,90.0,16.262,2026-02-01T11:57:40
MCH-M-01,medium,M,320.0,340.0,1419.791,90.0,16.371,2026-02-01T11:57:50
MCH-M-01,medium,M,320.0,340.0,1391.072,89.567,16.48,2026-02-01T11:58:00
MCH-M-01,medium,M,320.0,340.0,1359.459,89.468,16.586,2026-02-01T11:58:10
MCH-M-01,medium,M,320.0,340.0,1345.606,89.238,16.695,2026-02-01T11:58:20
MCH-M-01,medium,M,320.0,340.0,1315.089,89.112,16.79,2026-02-01T11:58:30
MCH-M-01,medium,M,320.0,340.0,1298.018,88.735,16.915,2026-02-01T11:58:40
MCH-M-01,medium,M,320.0,340.0,1269.006,89.044,17.006,2026-02-01T11:58:50
MCH-M-01,medium,M,320.0,340.0,1240.733,88.745,17.099,2026-02-01T11:59:00
MCH-M-01,medium,M,320.0,340.0,1202.909,89.071,17.229,2026-02-01T11:59:10
MCH-M-01,medium,M,320.0,340.0,1184.85,89.12,17.349,2026-02-01T11:59:20
MCH-M-01,medium,M,320.0,340.0,1156.239,88.893,17.469,2026-02-01T11:59:30
MCH-M-01,medium,M,320.0,340.0,1149.329,88.903,17.616,2026-02-01T11:59:40
MCH-M-01,medium,M,320.0,340.0,1109.699,88.951,17.759,2026-02-01T11:59:50
MCH-M-01,medium,M,320.0,340.0,1100.0,89.203,17.862,2026-02-01T12:00:00
MCH-M-01,medium,M,320.0,340.0,1100.0,88.735,18.001,2026-02-01T12:00:10
MCH-M-01,medium,M,320.0,340.0,1100.0,89.061,18.078,2026-02-01T12:00:20
MCH-M-01,medium,M,320.0,340.0,1100.0,89.259,18.232,2026-02-01T12:00:30
MCH-M-01,medium,M,320.0,340.0,1100.0,89.528,18.401,2026-02-01T12:00:40
MCH-M-01,medium,M,320.0,340.0,1100.0,89.577,18.509,2026-02-01T12:00:50
MCH-M-01,medium,M,320.0,340.0,1100.0,89.555,18.589,2026-02-01T12:01:00
MCH-M-01,medium,M,320.0,340.0,1100.0,89.41,18.686,2026-02-01T12:01:10
MCH-M-01,medium,M,320.0,340.0,1100.0,89.252,18.778,2026-02-01T12:01:20
MCH-M-01,medium,M,320.0,340.0,1100.0,89.749,18.894,2026-02-01T12:01:30
MCH-M-01,medium,M,319.649,340.0,1100.0,89.486,18.996,2026-02-01T12:01:40
MCH-M-01,medium,M,319.193,340.0,1100.0,89.49,19.154,2026-02-01T12:01:50
MCH-M-01,medium,M,318.77,340.0,1100.0,89.943,19.299,2026-02-01T12:02:00
MCH-M-01,medium,M,318.362,340.0,1100.0,90.0,19.424,2026-02-01T12:02:10
MCH-M-01,medium,M,318.036,340.0,1100.0,90.0,19.545,2026-02-01T12:02:20
MCH-M-01,medium,M,317.715,340.0,1100.0,90.0,19.659,2026-02-01T12:02:30
MCH-M-01,medium,M,317.372,340.0,1100.0,90.0,19.719,2026-02-01T12:02:40
MCH-M-01,medium,M,316.936,340.0,1100.0,90.0,19.842,2026-02-01T12:02:50
MCH-M-01,medium,M,316.66,340.0,1100.0,90.0,19.948,2026-02-01T12:03:00
MCH-M-01,medium,M,316.407,340.0,1100.0,90.0,20.055,2026-02-01T12:03:10
MCH-M-01,medium,M,316.03,340.0,1100.0,90.0,20.187,2026-02-01T12:03:20
MCH-M-01,medium,M,315.744,340.0,1100.0,90.0,20.299,2026-02-01T12:03:30
MCH-M-01,medium,M,315.44,340.0,1100.0,90.0,20.384,2026-02-01T12:03:40
MCH-M-01,medium,M,315.254,340.0,1100.0,90.0,20.508,2026-02-01T12:03:50
MCH-M-01,medium,M,315.057,340.0,1100.0,90.0,20.629,2026-02-01T12:04:00
MCH-M-01,medium,M,314.896,340.0,1100.0,90.0,20.7,2026-02-01T12:04:10
MCH-M-01,medium,M,314.641,340.0,1100.0,90.0,20.796,2026-02-01T12:04:20
MCH-M-01,medium,M,314.774,340.0,1100.0,90.0,20.906,2026-02-01T12:04:30
MCH-M-01,medium,M,314.317,340.0,1100.0,90.0,21.025,2026-02-01T12:04:40
MCH-M-01,medium,M,314.268,340.0,1100.0,90.0,21.102,2026-02-01T12:04:50
MCH-M-01,medium,M,314.035,340.0,1100.0,90.0,21.204,2026-02-01T12:05:00
MCH-M-01,medium,M,313.695,340.0,1100.0,90.0,21.324,2026-02-01T12:05:10
MCH-M-01,medium,M,313.49,340.0,1100.0,90.0,21.428,2026-02-01T12:05:20
MCH-M-01,medium,M,313.168,340.0,1100.0,90.0,21.561,2026-02-01T12:05:30
MCH-M-01,medium,M,313.091,340.0,1100.0,90.0,21.644,2026-02-01T12:05:40
MCH-M-01,medium,M,312.817,340.0,1100.0,90.0,21.732,2026-02-01T12:05:50
MCH-M-01,medium,M,312.656,340.0,1100.0,90.0,21.829,2026-02-01T12:06:00
MCH-M-01,medium,M,312.528,340.0,1100.0,90.0,21.913,2026-02-01T12:06:10
MCH-M-01,medium,M,312.424,340.0,1100.0,90.0,22.043,2026-02-01T12:06:20
MCH-M-01,medium,M,312.286,340.0,1100.0,90.0,22.143,2026-02-01T12:06:30
MCH-M-02,medium,L,298.129,307.816,1436.562,34.471,1.879,2026-02-01T09:21:00
MCH-M-02,medium,L,298.322,308.241,1430.64,34.058,1.964,2026-02-01T09:21:10
MCH-M-02,medium,L,298.52,308.389,1439.234,33.984,2.058,2026-02-01T09:21:20
MCH-M-02,medium,L,298.652,308.759,1446.58,33.871,2.176,2026-02-01T09:21:30
MCH-M-02,medium,L,298.837,309.266,1437.066,33.644,2.3,2026-02-01T09:21:40
MCH-M-02,medium,L,298.966,309.502,1439.588,33.89,2.43,2026-02-01T09:21:50
MCH-M-02,medium,L,299.0,309.989,1438.722,34.276,2.529,2026-02-01T09:22:00
MCH-M-02,medium,L,299.139,310.268,1441.24,34.197,2.599,2026-02-01T09:22:10
MCH-M-02,medium,L,299.297,310.55,1446.532,34.39,2.722,2026-02-01T09:22:20
MCH-M-02,medium,L,299.546,310.716,1451.747,34.58,2.823,2026-02-01T09:22:30
MCH-M-02,medium,L,299.681,311.103,1450.704,34.388,2.948,2026-02-01T09:22:40
MCH-M-02,medium,L,300.086,311.561,1459.904,34.852,3.06,2026-02-01T09:22:50
MCH-M-02,medium,L,300.383,311.683,1456.648,35.393,3.145,2026-02-01T09:23:00
MCH-M-02,medium,L,300.7,312.123,1475.455,35.775,3.267,2026-02-01T09:23:10
MCH-M-02,medium,L,300.914,312.476,1472.643,36.054,3.421,2026-02-01T09:23:20
MCH-M-02,medium,L,301.139,313.042,1478.837,36.491,3.554,2026-02-01T09:23:30
MCH-M-02,medium,L,301.533,313.295,1476.547,36.927,3.665,2026-02-01T09:23:40
MCH-M-02,medium,L,301.852,313.599,1479.304,36.754,3.731,2026-02-01T09:23:50
MCH-M-02,medium,L,302.326,313.977,1489.331,36.834,3.818,2026-02-01T09:24:00
MCH-M-02,medium,L,302.764,314.427,1520.929,36.892,3.92,2026-02-01T09:24:10
MCH-M-02,medium,L,303.092,316.47,1583.244,40.007,4.015,2026-02-01T09:24:20
MCH-M-02,medium,L,303.516,316.977,1576.346,40.608,4.126,2026-02-01T09:24:30
MCH-M-02,medium,L,303.968,317.343,1591.539,40.829,4.208,2026-02-01T09:24:40
MCH-M-02,medium,L,304.176,317.657,1604.804,41.273,4.27,2026-02-01T09:24:50
MCH-M-02,medium,L,304.594,318.063,1605.784,41.518,4.385,2026-02-01T09:25:00
MCH-M-02,medium,L,305.105,318.522,1611.51,41.921,4.499,2026-02-01T09:25:10
MCH-M-02,medium,L,305.403,319.134,1624.492,42.486,4.602,2026-02-01T09:25:20
MCH-M-02,medium,L,305.809,319.582,1640.67,43.028,4.726,2026-02-01T09:25:30
MCH-M-02,medium,L,306.32,319.953,1656.165,43.292,4.829,2026-02-01T09:25:40
MCH-M-02,medium,L,306.821,320.461,1665.374,43.94,4.902,2026-02-01T09:25:50
MCH-M-02,medium,L,307.166,321.063,1686.536,44.206,4.978,2026-02-01T09:26:00
MCH-M-02,medium,L,307.74,321.584,1699.386,44.39,5.098,2026-02-01T09:26:10
MCH-M-02,medium,L,308.121,322.105,1716.081,44.596,5.214,2026-02-01T09:26:20
MCH-M-02,medium,L,308.53,324.661,1659.201,48.986,5.364,2026-02-01T09:26:30
MCH-M-02,medium,L,309.077,325.072,1681.555,49.309,5.458,2026-02-01T09:26:40
MCH-M-02,medium,L,309.39,325.6,1709.841,49.851,5.57,2026-02-01T09:26:50
MCH-M-02,medium,L,309.863,325.994,1724.857,50.22,5.664,2026-02-01T09:27:00
MCH-M-02,medium,L,310.273,326.642,1740.975,50.992,5.76,2026-02-01T09:27:10
MCH-M-02,medium,L,310.804,327.244,1760.261,52.137,5.889,2026-02-01T09:27:20
MCH-M-02,medium,L,311.244,327.569,1776.855,52.55,6.012,2026-02-01T09:27:30
MCH-M-02,medium,L,311.445,327.968,1799.416,53.143,6.139,2026-02-01T09:27:40
MCH-M-02,medium,L,312.154,328.611,1815.3,53.172,6.299,2026-02-01T09:27:50
MCH-M-02,medium,L,312.564,329.235,1821.825,53.386,6.431,2026-02-01T09:28:00
MCH-M-02,medium,L,313.088,329.658,1836.101,53.781,6.553,2026-02-01T09:28:10
MCH-M-02,medium,L,313.412,330.329,1861.088,54.592,6.627,2026-02-01T09:28:20
MCH-M-02,medium,L,314.014,330.894,1893.825,55.37,6.774,2026-02-01T09:28:30
MCH-M-02,medium,L,314.481,331.591,1900.0,56.264,6.854,2026-02-01T09:28:40
MCH-M-02,medium,L,315.055,332.23,1900.0,56.772,6.957,2026-02-01T09:28:50
MCH-M-02,medium,L,315.31,332.896,1900.0,57.679,7.078,2026-02-01T09:29:00
MCH-M-02,medium,L,315.704,333.54,1900.0,58.106,7.16,2026-02-01T09:29:10
MCH-M-02,medium,L,316.124,334.049,1900.0,58.67,7.281,2026-02-01T09:29:20
MCH-M-02,medium,L,316.841,334.528,1900.0,58.825,7.413,2026-02-01T09:29:30
MCH-M-02,medium,L,317.19,334.821,1900.0,59.641,7.506,2026-02-01T09:29:40
MCH-M-02,medium,L,317.731,335.215,1900.0,60.377,7.614,2026-02-01T09:29:50
MCH-M-02,medium,L,318.208,335.847,1900.0,61.232,7.73,2026-02-01T09:30:00
MCH-M-02,medium,L,318.638,336.338,1900.0,62.035,7.852,2026-02-01T09:30:10
MCH-M-02,medium,L,319.0,336.844,1900.0,62.874,8.004,2026-02-01T09:30:20
MCH-M-02,medium,L,319.338,337.215,1900.0,63.589,8.158,2026-02-01T09:30:30
MCH-M-02,medium,L,319.596,337.605,1900.0,64.013,8.26,2026-02-01T09:30:40
MCH-M-02,medium,L,319.985,338.028,1900.0,64.969,8.394,2026-02-01T09:30:50
MCH-M-02,medium,L,320.0,338.585,1900.0,65.757,8.515,2026-02-01T09:31:00
MCH-M-02,medium,L,320.0,339.128,1900.0,66.632,8.588,2026-02-01T09:31:10
MCH-M-02,medium,L,320.0,339.602,1900.0,67.38,8.702,2026-02-01T09:31:20
MCH-M-02,medium,L,320.0,339.737,1900.0,68.465,8.804,2026-02-01T09:31:30
MCH-M-02,medium,L,320.0,339.959,1900.0,69.088,8.934,2026-02-01T09:31:40
MCH-M-02,medium,L,320.0,340.0,1900.0,69.792,9.022,2026-02-01T09:31:50
MCH-M-02,medium,L,320.0,340.0,1900.0,69.985,9.079,2026-02-01T09:32:00
MCH-M-02,medium,L,320.0,340.0,1900.0,70.638,9.162,2026-02-01T09:32:10
MCH-M-02,medium,L,320.0,340.0,1900.0,71.916,9.272,2026-02-01T09:32:20
MCH-M-02,medium,L,320.0,340.0,1900.0,73.057,9.361,2026-02-01T09:32:30
MCH-M-02,medium,L,320.0,340.0,1900.0,74.287,9.461,2026-02-01T09:32:40
MCH-M-02,medium,L,320.0,340.0,1900.0,75.785,9.619,2026-02-01T09:32:50
MCH-M-02,medium,L,320.0,340.0,1900.0,76.511,9.704,2026-02-01T09:33:00
MCH-M-02,medium,L,320.0,340.0,1900.0,77.001,9.805,2026-02-01T09:33:10
MCH-M-02,medium,L,320.0,340.0,1900.0,78.42,9.896,2026-02-01T09:33:20
MCH-M-02,medium,L,320.0,340.0,1900.0,80.964,10.024,2026-02-01T09:33:30
MCH-M-02,medium,L,320.0,340.0,1900.0,81.573,10.183,2026-02-01T09:33:40
MCH-M-02,medium,L,320.0,340.0,1900.0,82.462,10.333,2026-02-01T09:33:50
MCH-M-02,medium,L,320.0,340.0,1900.0,83.221,10.49,2026-02-01T09:34:00
MCH-M-02,medium,L,320.0,340.0,1900.0,84.548,10.641,2026-02-01T09:34:10
MCH-M-02,medium,L,320.0,340.0,1900.0,85.835,10.726,2026-02-01T09:34:20
MCH-M-02,medium,L,320.0,340.0,1900.0,87.015,10.825,2026-02-01T09:34:30
MCH-M-02,medium,L,320.0,340.0,1900.0,88.287,10.884,2026-02-01T09:34:40
MCH-M-02,medium,L,320.0,340.0,1900.0,89.177,10.964,2026-02-01T09:34:50
MCH-M-02,medium,L,320.0,340.0,1900.0,89.813,11.065,2026-02-01T09:35:00
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,11.17,2026-02-01T09:35:10
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,11.315,2026-02-01T09:35:20
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,11.48,2026-02-01T09:35:30
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,11.592,2026-02-01T09:35:40
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,11.732,2026-02-01T09:35:50
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,11.814,2026-02-01T09:36:00
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,11.929,2026-02-01T09:36:10
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,11.972,2026-02-01T09:36:20
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.088,2026-02-01T09:36:30
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.195,2026-02-01T09:36:40
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.31,2026-02-01T09:36:50
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.395,2026-02-01T09:37:00
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.464,2026-02-01T09:37:10
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.586,2026-02-01T09:37:20
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.666,2026-02-01T09:37:30
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.812,2026-02-01T09:37:40
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,12.917,2026-02-01T09:37:50
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.014,2026-02-01T09:38:00
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.124,2026-02-01T09:38:10
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.214,2026-02-01T09:38:20
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.295,2026-02-01T09:38:30
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.35,2026-02-01T09:38:40
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.51,2026-02-01T09:38:50
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.632,2026-02-01T09:39:00
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.762,2026-02-01T09:39:10
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.885,2026-02-01T09:39:20
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,13.935,2026-02-01T09:39:30
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.107,2026-02-01T09:39:40
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.254,2026-02-01T09:39:50
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.311,2026-02-01T09:40:00
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.422,2026-02-01T09:40:10
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.501,2026-02-01T09:40:20
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.6,2026-02-01T09:40:30
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.716,2026-02-01T09:40:40
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.764,2026-02-01T09:40:50
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.883,2026-02-01T09:41:00
MCH-M-02,medium,L,320.0,340.0,1900.0,90.0,14.999,2026-02-01T09:41:10
MCH-M-02,medium,L,320.0,339.794,1900.0,90.0,15.103,2026-02-01T09:41:20
MCH-M-02,medium,L,320.0,339.461,1900.0,90.0,15.231,2026-02-01T09:41:30
MCH-M-02,medium,L,320.0,338.974,1900.0,90.0,15.337,2026-02-01T09:41:40
MCH-M-02,medium,L,320.0,338.459,1900.0,90.0,15.434,2026-02-01T09:41:50
MCH-M-02,medium,L,320.0,337.91,1900.0,90.0,15.543,2026-02-01T09:42:00
MCH-M-02,medium,L,320.0,337.372,1900.0,90.0,15.624,2026-02-01T09:42:10
MCH-M-02,medium,L,320.0,336.802,1900.0,90.0,15.706,2026-02-01T09:42:20
MCH-M-02,medium,L,320.0,336.313,1900.0,90.0,15.85,2026-02-01T09:42:30
MCH-M-02,medium,L,320.0,335.784,1900.0,90.0,15.964,2026-02-01T09:42:40
MCH-M-02,medium,L,320.0,335.402,1900.0,90.0,16.055,2026-02-01T09:42:50
MCH-M-02,medium,L,320.0,335.048,1900.0,90.0,16.165,2026-02-01T09:43:00
MCH-M-02,medium,L,320.0,336.42,1900.0,90.0,16.278,2026-02-01T09:43:10
MCH-M-02,medium,L,320.0,335.845,1900.0,90.0,16.373,2026-02-01T09:43:20
MCH-M-02,medium,L,320.0,335.24,1900.0,90.0,16.491,2026-02-01T09:43:30
MCH-M-02,medium,L,320.0,334.717,1900.0,90.0,16.587,2026-02-01T09:43:40
MCH-M-02,medium,L,320.0,334.131,1900.0,90.0,16.735,2026-02-01T09:43:50
MCH-M-02,medium,L,320.0,333.719,1900.0,90.0,16.806,2026-02-01T09:44:00
MCH-M-02,medium,L,320.0,333.422,1900.0,90.0,16.959,2026-02-01T09:44:10
MCH-M-02,medium,L,320.0,332.809,1900.0,90.0,17.052,2026-02-01T09:44:20
MCH-M-02,medium,L,319.83,332.329,1900.0,90.0,17.162,2026-02-01T09:44:30
MCH-M-02,medium,L,319.335,331.772,1900.0,90.0,17.275,2026-02-01T09:44:40
MCH-M-02,medium,L,319.061,331.528,1900.0,90.0,17.417,2026-02-01T09:44:50
MCH-M-02,medium,L,318.491,330.968,1900.0,90.0,17.534,2026-02-01T09:45:00
MCH-M-02,medium,L,318.036,330.481,1900.0,90.0,17.664,2026-02-01T09:45:10
MCH-M-02,medium,L,317.664,330.045,1900.0,90.0,17.812,2026-02-01T09:45:20
MCH-M-02,medium,L,317.234,329.511,1900.0,90.0,17.939,2026-02-01T09:45:30
MCH-M-02,medium,L,316.701,329.034,1900.0,90.0,18.054,2026-02-01T09:45:40
MCH-M-02,medium,L,316.284,328.65,1900.0,90.0,18.151,2026-02-01T09:45:50
MCH-M-02,medium,L,315.615,327.965,1900.0,90.0,18.308,2026-02-01T09:46:00
MCH-M-02,medium,L,315.132,327.501,1900.0,90.0,18.392,2026-02-01T09:46:10
MCH-M-02,medium,L,314.803,327.176,1900.0,90.0,18.476,2026-02-01T09:46:20
MCH-M-02,medium,L,314.392,329.382,1900.0,90.0,18.572,2026-02-01T09:46:30
MCH-M-02,medium,L,313.889,328.93,1900.0,90.0,18.625,2026-02-01T09:46:40
MCH-M-02,medium,L,313.524,328.456,1900.0,90.0,18.753,2026-02-01T09:46:50
MCH-M-02,medium,L,312.996,328.244,1900.0,90.0,18.864,2026-02-01T09:47:00
MCH-M-02,medium,L,312.561,327.888,1900.0,90.0,18.952,2026-02-01T09:47:10
MCH-M-02,medium,L,312.143,327.518,1900.0,90.0,19.049,2026-02-01T09:47:20
MCH-M-02,medium,L,311.611,327.258,1900.0,90.0,19.139,2026-02-01T09:47:30
MCH-M-02,medium,L,311.153,326.904,1900.0,90.0,19.247,2026-02-01T09:47:40
MCH-M-02,medium,L,310.704,326.592,1900.0,90.0,19.371,2026-02-01T09:47:50
MCH-M-02,medium,L,310.26,326.158,1900.0,90.0,19.516,2026-02-01T09:48:00
MCH-M-02,medium,L,309.898,325.841,1900.0,90.0,19.632,2026-02-01T09:48:10
MCH-M-02,medium,L,309.498,325.576,1900.0,90.0,19.752,2026-02-01T09:48:20
MCH-M-02,medium,L,309.099,325.197,1900.0,90.0,19.882,2026-02-01T09:48:30
MCH-M-02,medium,L,308.7,325.078,1900.0,90.0,19.992,2026-02-01T09:48:40
MCH-M-02,medium,L,308.322,324.945,1900.0,90.0,20.051,2026-02-01T09:48:50
MCH-M-02,medium,L,307.873,324.711,1900.0,90.0,20.124,2026-02-01T09:49:00
MCH-M-02,medium,L,307.461,324.19,1900.0,90.0,20.219,2026-02-01T09:49:10
MCH-M-02,medium,L,307.034,324.094,1900.0,90.0,20.375,2026-02-01T09:49:20
MCH-M-02,medium,L,306.595,323.729,1900.0,90.0,20.51,2026-02-01T09:49:30
MCH-M-02,medium,L,306.159,323.339,1900.0,90.0,20.651,2026-02-01T09:49:40
MCH-M-02,medium,L,305.828,323.281,1900.0,90.0,20.74,2026-02-01T09:49:50
MCH-M-02,medium,L,305.598,322.944,1900.0,90.0,20.84,2026-02-01T09:50:00
MCH-M-02,medium,L,305.347,322.887,1900.0,90.0,20.939,2026-02-01T09:50:10
MCH-M-02,medium,L,305.031,322.697,1900.0,90.0,21.069,2026-02-01T09:50:20
MCH-M-02,medium,L,304.722,322.561,1900.0,90.0,21.152,2026-02-01T09:50:30
MCH-M-02,medium,L,304.389,322.457,1900.0,90.0,21.295,2026-02-01T09:50:40
MCH-M-02,medium,L,304.096,322.485,1900.0,90.0,21.388,2026-02-01T09:50:50
MCH-M-02,medium,L,303.791,324.357,1900.0,90.0,21.476,2026-02-01T09:51:00
MCH-M-02,medium,L,303.59,324.284,1900.0,90.0,21.608,2026-02-01T09:51:10
MCH-M-02,medium,L,303.1,324.031,1900.0,90.0,21.694,2026-02-01T09:51:20
MCH-M-02,medium,L,302.911,324.016,1900.0,90.0,21.78,2026-02-01T09:51:30
MCH-M-02,medium,L,302.508,324.01,1900.0,90.0,21.914,2026-02-01T09:51:40
MCH-M-02,medium,L,302.201,323.981,1900.0,90.0,21.999,2026-02-01T09:51:50
MCH-M-02,medium,L,302.09,324.003,1900.0,90.0,22.131,2026-02-01T09:52:00
MCH-M-02,medium,L,301.836,324.073,1900.0,90.0,22.234,2026-02-01T09:52:10
MCH-M-02,medium,L,301.439,324.155,1900.0,90.0,22.374,2026-02-01T09:52:20
MCH-M-02,medium,L,301.353,324.054,1900.0,90.0,22.525,2026-02-01T09:52:30
MCH-M-02,medium,L,301.025,324.242,1900.0,90.0,22.647,2026-02-01T09:52:40
MCH-M-02,medium,L,300.723,324.289,1900.0,90.0,22.805,2026-02-01T09:52:50
MCH-M-02,medium,L,300.457,324.342,1900.0,90.0,22.943,2026-02-01T09:53:00
MCH-M-02,medium,L,300.364,324.264,1900.0,90.0,23.068,2026-02-01T09:53:10
MCH-M-02,medium,L,300.087,324.436,1900.0,90.0,23.174,2026-02-01T09:53:20
MCH-M-02,medium,L,300.059,324.698,1900.0,90.0,23.27,2026-02-01T09:53:30
MCH-M-02,medium,L,299.9,324.996,1900.0,90.0,23.368,2026-02-01T09:53:40
MCH-M-02,medium,L,299.667,325.239,1900.0,90.0,23.449,2026-02-01T09:53:50
MCH-M-02,medium,L,299.375,325.451,1900.0,90.0,23.559,2026-02-01T09:54:00
MCH-M-02,medium,L,299.28,325.653,1900.0,90.0,23.72,2026-02-01T09:54:10
MCH-M-02,medium,L,299.246,325.749,1900.0,90.0,23.83,2026-02-01T09:54:20
MCH-M-02,medium,L,299.062,325.874,1900.0,90.0,23.953,2026-02-01T09:54:30
MCH-M-02,medium,L,298.997,326.112,1900.0,90.0,24.031,2026-02-01T09:54:40
MCH-M-02,medium,L,298.843,326.322,1900.0,90.0,24.16,2026-02-01T09:54:50
MCH-M-02,medium,L,298.737,326.512,1900.0,90.0,24.262,2026-02-01T09:55:00
MCH-M-02,medium,L,298.567,326.639,1900.0,90.0,24.333,2026-02-01T09:55:10
MCH-M-02,medium,L,298.472,326.875,1900.0,90.0,24.399,2026-02-01T09:55:20
MCH-M-02,medium,L,298.438,326.969,1900.0,90.0,24.525,2026-02-01T09:55:30
MCH-M-02,medium,L,298.428,327.223,1900.0,90.0,24.672,2026-02-01T09:55:40
MCH-M-02,medium,L,298.278,327.497,1900.0,90.0,24.741,2026-02-01T09:55:50
MCH-M-02,medium,L,298.289,327.92,1900.0,90.0,24.844,2026-02-01T09:56:00
MCH-M-02,medium,L,298.378,328.423,1900.0,90.0,24.997,2026-02-01T09:56:10
MCH-M-02,medium,L,298.44,328.551,1900.0,90.0,25.108,2026-02-01T09:56:20
MCH-M-02,medium,L,298.383,328.961,1900.0,90.0,25.2,2026-02-01T09:56:30
MCH-M-02,medium,L,298.448,329.234,1900.0,90.0,25.313,2026-02-01T09:56:40
MCH-M-02,medium,L,298.397,329.569,1900.0,90.0,25.42,2026-02-01T09:56:50
MCH-M-02,medium,L,298.341,330.048,1900.0,90.0,25.523,2026-02-01T09:57:00
MCH-M-02,medium,L,298.304,330.361,1900.0,90.0,25.658,2026-02-01T09:57:10
MCH-M-02,medium,L,298.308,330.719,1900.0,90.0,25.787,2026-02-01T09:57:20
MCH-M-02,medium,L,298.251,331.161,1900.0,90.0,25.936,2026-02-01T09:57:30
MCH-M-02,medium,L,298.375,331.723,1900.0,90.0,26.007,2026-02-01T09:57:40
MCH-M-02,medium,L,298.381,332.007,1900.0,90.0,26.075,2026-02-01T09:57:50
